 11,  14,  5, 1,   13.30,    8.04,  -29.72,    2.52,   -1.75,   -1.13,    0.56,   12.48,   3
 74,  28,  6, 1,   13.65,    8.20,  -29.66,    0.64,    0.00,   -1.22,    0.55,    3.55,   0
 52,  28,  7, 1,   13.42,    7.70,  -29.75,   -3.92,    1.87,   -0.14,    0.36,    2.81,   0
 85,  28,  8, 1,   12.05,    7.92,  -29.85,  -12.28,    2.05,    1.36,    0.32,    4.05,   3
101,  28,  9, 1,   12.21,    7.40,  -29.81,  -23.25,  -10.20,    0.56,    0.36,    3.82,   3
 56,  28, 10, 1,   12.60,    7.86,  -29.86,  -19.73,    0.25,    1.29,    0.33,    2.94,   3
 60,  56, 11, 1,   12.71,    7.64,  -30.05,   -9.21,  -11.00,    2.47,    0.31,    2.87,   0
 27,  56, 12, 1,   12.20,    7.46,  -29.95,  -27.89,  -22.13,    0.86,    0.69,    3.68,   0
 97,  56, 13, 1,   12.24,    7.36,  -29.85,  -19.24,  -14.95,    1.04,    0.44,    3.50,   0
 62,  56, 14, 1,   14.73,    7.50,  -29.42,   12.40,   14.80,   -4.17,    0.70,    3.87,   0
 61,  56, 15, 1,   13.37,    7.94,  -29.97,   -0.79,   17.25,    0.24,    0.63,    4.63,   3
 26, 1456, 16, 1,   12.67,    7.55,  -29.96,  -13.12,  -11.00,    0.93,    0.06,    4.01,   0
103, 1456, 17, 1,   14.11,    7.02,  -29.50,   17.75,   -1.13,   -5.06,    0.10,    3.91,   0
 47, 1456, 18, 1,   12.66,    7.60,  -29.95,   -9.92,  -11.95,    2.29,    0.11,    3.58,   0
106, 1456, 19, 1,   12.16,    7.27,  -29.85,  -25.47,  -19.20,    0.25,    0.06,    3.61,   0
 44, 1456, 20, 1,   14.36,    7.53,  -29.63,   15.58,   14.25,   -3.57,    0.03,    1.24,   0
 12,   0, 21, 1,   12.57,    7.23,  -29.95,   -6.45,   -5.70,    1.82,    0.07,    3.29,   0
 53,   0, 22, 1,   13.04,    7.50,  -29.93,   -6.72,   -5.70,    1.42,    0.23,    2.99,   0
 14,  14,  1, 1,   14.02,    6.90,  -29.68,   18.67,   19.00,   -3.80,    0.12,    3.36,   0
 20,  14,  2, 1,   14.61,    6.47,  -29.57,   25.58,   13.87,   -6.56,    0.61,    3.78,   0
 58,  14,  3, 1,   14.36,    7.53,  -29.65,    8.94,   -4.95,   -2.92,    0.47,    3.04,   0
 82,  14,  4, 1,   14.88,    7.02,  -29.36,   19.32,   -6.20,   -6.60,    1.06,    3.94,   3
 31,  14,  5, 1,   14.42,    7.76,  -29.44,   12.89,   -1.75,   -4.11,    0.38,    9.04,   3
 68,  28,  6, 1,   13.56,    7.60,  -29.86,    1.42,    0.00,   -0.51,    0.20,    2.94,   0
 48,  28,  7, 1,   12.84,    7.64,  -29.91,   -6.34,    1.87,    1.90,    0.18,    3.28,   3
 79,  28,  8, 1,   12.32,    6.89,  -29.87,  -10.26,    2.05,    1.78,    0.34,    2.99,   3
 22,  28,  9, 1,   11.92,    7.20,  -29.93,  -24.64,  -10.20,    3.50,    0.78,    3.46,   3
 45,  28, 10, 1,   12.22,    7.27,  -30.06,  -20.52,    0.25,    3.11,    0.13,    4.27,   3
 65,  56, 11, 1,   12.55,    7.72,  -29.88,  -12.66,  -11.00,    3.00,    0.38,    3.02,   0
 84,  56, 12, 1,   11.70,    7.17,  -29.91,  -25.78,  -22.13,    1.15,    0.25,    6.01,   0
109,  56, 13, 1,   12.24,    7.47,  -29.80,  -21.35,  -14.95,    0.84,    0.08,    4.24,   0
 63,  56, 14, 1,   14.30,    7.84,  -29.69,    9.08,   14.80,   -2.99,    0.51,    6.14,   3
 15,  56, 15, 1,   13.03,    7.31,  -29.86,   -0.58,   17.25,    0.26,    0.61,    4.01,   3
 54, 1456, 16, 1,   12.61,    7.58,  -29.96,  -12.92,  -11.00,    2.44,    0.03,    2.80,   0
  9, 1456, 17, 1,   14.12,    7.06,  -29.70,   13.44,   -1.13,   -4.67,    0.06,    3.52,   0
 23, 1456, 18, 1,   12.64,    7.60,  -29.92,   -7.67,  -11.95,    1.81,    0.06,    3.60,   0
  1, 1456, 19, 1,   11.75,    8.13,  -29.85,  -23.58,  -19.20,    0.49,    0.06,    5.20,   0
  8, 1456, 20, 1,   14.26,    7.25,  -29.62,   16.07,   14.25,   -5.27,    0.13,    5.25,   0
 78,   0, 21, 1,   12.39,    6.31,  -29.94,   -6.37,   -5.70,    1.87,    0.08,    7.24,   0
 39,   0, 22, 1,   12.80,    7.22,  -30.00,   -7.18,   -5.70,    1.88,    0.19,    3.50,   0
  6,  14,  1, 1,   13.82,    6.43,  -29.76,   17.66,   19.00,   -4.39,    0.26,    4.65,   0
 69,  14,  2, 1,   15.25,    7.21,  -29.49,   22.31,   13.87,   -6.82,    0.25,    3.92,   0
 77,  14,  3, 1,   14.35,    7.43,  -29.60,    9.33,   -4.95,   -3.31,    0.66,    3.66,   0
 59,  14,  4, 1,   15.02,    7.09,  -29.51,   20.15,   -6.20,   -5.93,    0.37,    4.58,   3
100,  14,  5, 1,   14.23,    6.66,  -29.62,   16.08,   -1.75,   -4.08,    0.11,    7.31,   3
 99,  28,  6, 1,   13.25,    6.81,  -29.80,   -1.95,    0.00,   -0.34,    0.24,    4.04,   0
 35,  28,  7, 1,   12.71,    7.79,  -29.87,   -7.31,    1.87,    1.92,    0.20,    4.14,   0
 51,  28,  8, 1,   13.12,    7.48,  -29.87,   -8.55,    2.05,    0.56,    0.42,    2.89,   0
 73,  28,  9, 1,   12.20,    7.99,  -29.85,  -26.66,  -10.20,    1.14,    0.16,    3.24,   3
 50,  28, 10, 1,   12.59,    7.59,  -29.97,  -19.28,    0.25,    1.26,    0.40,    3.14,   3
105,  56, 11, 1,   12.62,    7.33,  -29.82,  -10.23,  -11.00,    0.11,    0.27,    3.52,   0
 70,  56, 12, 1,   12.36,    7.75,  -29.89,  -28.56,  -22.13,    0.59,    0.47,    7.82,   0
 16,  56, 13, 1,   12.08,    7.23,  -29.84,  -19.45,  -14.95,    3.18,    0.41,    3.82,   0
 17,  56, 14, 1,   12.67,    7.77,  -29.92,   -0.61,   14.80,    1.30,    0.49,    3.88,   3
110,  56, 15, 1,   13.52,    7.53,  -29.67,    3.37,   17.25,   -1.56,    0.37,    5.91,   3
  3, 1456, 16, 1,   12.23,    7.55,  -29.93,  -12.36,  -11.00,    1.27,    0.02,    3.08,   0
108, 1456, 17, 1,   14.49,    6.88,  -29.51,   16.51,   -1.13,   -5.35,    0.13,    4.78,   0
107, 1456, 18, 1,   12.98,    7.56,  -29.74,  -10.11,  -11.95,   -1.21,    0.14,    3.86,   0
 64, 1456, 19, 1,   12.15,    7.59,  -29.95,  -25.83,  -19.20,    2.48,    0.07,    3.69,   0
 43, 1456, 20, 1,   14.49,    7.45,  -29.60,   16.14,   14.25,   -4.00,    0.11,    3.65,   0
 98,   0, 21, 1,   12.76,    6.81,  -29.86,   -8.41,   -5.70,    1.50,    0.16,    2.86,   0
 72,   0, 22, 1,   12.93,    7.57,  -29.89,   -8.22,   -5.70,    1.60,    0.06,    3.17,   0
 67,  14,  1, 1,   14.67,    7.10,  -29.58,   18.14,   19.00,   -4.70,    0.14,    4.79,   0
 49,  14,  2, 1,   15.16,    6.77,  -29.46,   25.55,   13.87,   -7.85,    0.27,    3.94,   0
 80,  14,  3, 1,   13.59,    7.01,  -29.64,    9.74,   -4.95,   -2.50,    0.42,    3.90,   0
 94,  14,  4, 1,   12.85,    8.19,  -29.60,   -9.60,   -6.20,   -1.11,    0.61,    6.00,   3
 42,  14,  5, 1,   13.42,    8.11,  -29.74,   -0.61,   -1.75,   -0.89,    0.39,    4.24,   3
 83,  28,  6, 1,   13.29,    7.80,  -29.73,    0.17,    0.00,   -0.94,    0.53,    3.56,   0
 76,  28,  7, 1,   13.36,    7.53,  -29.81,   -7.67,    1.87,    0.25,    0.28,    5.07,   3
 19,  28,  8, 1,   12.15,    7.84,  -29.90,  -12.92,    2.05,    2.86,    0.06,    4.34,   3
 32,  28,  9, 1,   12.27,    7.59,  -29.90,  -25.08,  -10.20,    1.41,    0.66,    3.95,   3
 30,  28, 10, 1,   12.28,    7.55,  -29.97,  -20.76,    0.25,    1.80,    0.27,    3.08,   3
 90,  56, 11, 1,   12.72,    7.46,  -29.77,  -10.19,  -11.00,   -0.29,    0.39,    1.21,   0
 86,  56, 12, 1,   11.70,    7.45,  -29.85,  -25.36,  -22.13,    1.35,    0.42,    2.78,   0
 46,  56, 13, 1,   11.90,    7.28,  -30.19,  -21.52,  -14.95,    4.07,    0.49,    5.84,   0
 87,  56, 14, 1,   13.62,    7.60,  -29.63,    7.10,   14.80,   -2.41,    0.35,    7.18,   3
 57,  56, 15, 1,   14.34,    7.97,  -29.56,    3.97,   17.25,   -3.38,    0.35,    3.87,   3
 75, 1456, 16, 1,   12.72,    7.63,  -29.94,  -14.78,  -11.00,    1.77,    0.06,    3.72,   0
 55, 1456, 17, 1,   14.36,    7.59,  -29.66,   12.48,   -1.13,   -3.11,    0.11,    3.09,   0
  4, 1456, 18, 1,   12.44,    7.72,  -29.87,   -8.39,  -11.95,    0.70,    0.06,    4.04,   0
 18, 1456, 19, 1,   11.32,    7.27,  -29.97,  -28.25,  -19.20,    4.83,    0.11,    3.91,   0
 38, 1456, 20, 1,   14.40,    7.15,  -29.64,   16.83,   14.25,   -4.09,    0.12,    3.92,   0
  2,   0, 21, 1,   12.61,    7.61,  -29.87,   -6.30,   -5.70,   -0.02,    0.12,    4.75,   0
 33,   0, 22, 1,   12.74,    7.80,  -29.89,   -7.95,   -5.70,    1.70,    0.19,    3.74,   0
